UniqueCount	AmbigCount
0	0
0	0
0	12
0	6
3	7
0	0
7	0
1	0
0	0
1	0
1	0
0	0
2	0
6	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
107	809
0	564
7	629
4	527
48	267
7	4
11	325
0	212
11	0
0	0
4	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
1	0
0	25
6	527
235	1342
38	22
0	946
82	58
7	507
0	101
13	0
4	0
4	1129
1915	1546
0	1129
0	126
1	96
33	674
1	791
83	75
5	642
422	3429
6	3336
0	23
3	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	849
13	1439
31	217
155	962
61	75
0	5
37	1136
71	409
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
259	61
0	24
0	37
2	122
0	296
142	6297
20	458
0	4
0	2038
0	5149
170	729
0	2036
22	4
12	568
0	2
8	50
10	409
86	6
0	771
0	0
0	0
0	0
2	1
0	3
0	3
0	3
0	0
0	0
0	2
0	2
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	38
0	0
0	0
0	0
0	0
11	0
1593	4051
53	288
5	11
2	2657
3	895
19	78
44	3849
10	3358
0	0
304	0
5	220
0	0
0	0
0	0
2	0
0	0
1	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
0	19
0	21
0	17
0	5
0	0
0	9
2	10
1	10
2	0
0	0
2	0
1	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
2	0
0	0
2	0
0	0
0	0
0	0
0	0
5	0
229	0
239	3239
144	2909
0	47
2	150
2	2670
7	5
2	4
8	2
1	4
0	2
1	250
1	0
0	0
55	34
3	34
0	4
6	1
0	10
1802	4
16	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
24	514
0	499
0	549
38	3
1	389
2	422
4	536
0	24
1	40
1	428
43	5
32	11
0	0
0	0
0	49
1159	195
2	77
0	32
0	161
3	240
144	82
0	154
0	13
0	57
1	126
0	30
0	131
0	173
0	0
0	119
0	13
0	121
2	131
0	2
0	133
0	155
0	56
2	1
0	1
0	1
0	1
0	1
0	0
0	0
10	12
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
777	2193
0	645
14	1136
0	694
118	1437
8	163
8	265
15	0
0	1
61	197
43	27
0	22
0	65
0	4
3	78
21	88
0	17
0	62
1	14
0	10
3	159
0	1
152	8
2	15
6	6
2	1
3	1
0	0
0	0
1	38
2	0
2	8
2	2
1	21
0	0
1725	2059
0	104
1	254
55	39
1	0
1	1658
12	12
0	157
0	0
39	0
0	0
0	0
