UniqueCount	AmbigCount
0	0
0	0
7	37
0	27
26	22
0	0
6	0
13	0
3	0
0	0
5	0
0	0
24	0
20	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	4
0	8
0	3
0	3
0	0
0	3
0	3
1	0
0	0
0	0
0	0
0	0
0	0
1	0
8	0
2	0
0	0
1	0
0	4
39	359
134	639
14	26
0	358
141	79
12	297
0	60
23	0
17	0
3	1124
2361	1812
0	1128
0	121
1	107
37	939
54	757
208	59
3	718
179	2084
8	2026
0	88
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	561
20	947
32	178
35	521
27	19
0	6
0	762
36	299
0	0
1	0
0	0
2	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
322	19
0	3
0	16
0	44
0	134
69	3255
25	129
1	1
0	1110
1	2771
97	447
1	1189
18	0
8	273
11	0
5	16
4	211
104	4
0	349
0	0
0	0
0	0
1	0
0	50
1	50
0	50
0	0
0	1
0	43
1	40
0	9
0	50
0	0
0	0
0	3
0	1
0	0
0	0
0	39
0	0
0	0
0	0
0	0
0	0
289	947
7	53
0	0
0	693
0	161
5	10
19	929
0	876
0	0
158	0
0	228
0	0
0	0
0	0
6	0
0	0
0	0
14	0
0	0
4	0
0	0
0	0
1	0
0	0
0	11
0	15
0	20
1	18
0	2
0	0
0	5
2	15
4	15
1	0
0	0
0	0
0	0
2	0
0	0
1	0
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
108	1
0	15
0	14
0	0
0	0
0	13
14	1
0	1
2	0
0	1
0	1
1	592
0	0
0	0
33	37
0	37
0	2
4	4
1	11
2566	8
3	12
0	11
3	3
0	3
0	2
0	1
0	2
0	2
13	192
0	185
0	200
20	1
0	139
8	157
0	194
0	5
0	19
4	166
24	2
26	12
0	0
0	0
0	3
91	35
0	10
0	7
0	135
7	136
6	10
0	37
0	2
0	25
1	112
0	19
0	116
0	50
0	0
0	30
0	6
0	30
1	112
0	0
0	117
0	44
0	18
0	0
0	2
0	0
1	0
0	0
0	2
0	0
8	17
0	17
2	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
182	570
0	253
3	202
0	151
52	319
5	63
7	18
9	0
2	10
82	380
122	88
0	81
0	171
0	16
14	191
41	186
0	64
0	184
4	56
0	36
5	243
0	22
254	11
2	27
8	14
8	13
7	3
0	2
0	3
0	36
9	0
17	9
0	3
1	39
0	0
3405	4575
0	217
16	649
142	109
5	3
13	3593
23	31
0	287
3	0
55	0
0	0
3	0
3	0
1	0
3	0
3	0
