UniqueCount	AmbigCount
0	0
0	0
2	13
1	10
3	10
0	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
60	7
1	7
15	2
0	0
0	0
21	238
2	160
4	187
3	162
8	70
0	2
15	94
0	76
9	0
0	0
5	0
0	0
0	0
4	0
0	0
1	0
1	0
0	0
0	0
0	28
23	397
102	694
7	35
0	405
36	28
7	334
0	57
16	0
8	0
4	2834
4635	3880
0	2848
0	325
3	293
70	1813
110	1530
52	145
19	1259
448	3526
7	3450
0	59
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	2677
70	4671
145	538
61	2873
33	168
0	18
38	3562
23	1154
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
36	2
289	38
4	22
0	16
1	62
0	168
98	3220
7	298
2	1
0	970
0	2564
56	379
0	988
11	2
0	295
4	2
3	18
8	211
19	2
0	480
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	32
0	0
0	0
0	0
0	0
4	0
1112	2668
8	205
0	3
0	1711
1	563
7	30
11	2512
2	2223
0	0
70	0
2	1071
0	0
0	0
0	0
0	0
0	0
0	0
2	0
2	0
3	0
0	0
0	0
0	0
0	0
0	8
0	13
0	16
0	14
0	1
0	0
0	4
1	11
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
124	0
515	7498
443	6582
10	132
15	348
8	5998
25	1
3	1
6	0
8	0
0	0
0	185
0	0
0	0
71	58
0	58
0	6
0	5
1	15
1405	2
7	8
0	4
12	8
0	6
0	5
1	2
0	3
0	3
47	818
0	788
0	868
20	3
2	581
3	650
15	843
0	18
0	62
3	653
37	13
11	16
0	0
0	0
3	16
441	70
1	33
0	6
0	123
5	140
48	35
2	68
0	5
0	17
0	106
0	27
0	109
0	85
0	0
0	35
0	5
0	35
2	106
5	0
0	109
0	73
0	23
3	0
0	1
0	0
0	0
0	0
0	1
0	0
317	483
0	483
11	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
394	899
0	269
23	392
0	241
36	577
5	70
6	67
16	0
0	3
133	448
70	53
0	46
0	104
0	1
9	129
34	166
0	27
1	101
1	32
0	15
26	386
0	5
106	4
2	23
5	12
0	6
1	6
0	0
0	2
0	75
1	0
1	9
0	2
1	47
0	0
2483	2207
0	126
3	303
44	22
4	0
2	1752
22	5
0	136
0	0
29	0
0	0
0	0
