UniqueCount	AmbigCount
0	0
0	0
8	9
0	8
11	1
0	0
0	0
2	0
1	0
0	0
0	0
0	0
8	0
1	0
0	0
0	0
0	0
0	0
0	0
114	23
1	23
52	10
6	0
0	0
115	988
0	686
8	730
1	670
39	312
2	1
8	412
0	266
19	0
0	0
6	0
0	0
0	0
1	0
0	0
1	0
1	0
0	0
0	0
1	85
11	1020
350	2019
55	44
0	1191
44	33
7	942
0	134
4	0
11	0
0	982
1501	1370
0	981
0	142
4	86
16	672
0	547
38	34
1	486
321	2508
0	2438
0	91
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	607
40	1134
50	93
58	718
34	81
0	11
61	859
14	268
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
312	46
0	13
0	33
2	125
0	304
112	5922
4	468
2	18
0	1879
3	4808
111	729
0	1759
10	0
2	558
8	1
7	61
23	402
38	6
0	916
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	49
0	0
0	0
0	0
0	0
1	0
1065	2881
91	225
2	6
0	1941
4	549
19	45
24	2742
5	2542
0	0
200	1
0	150
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
0	18
0	22
2	15
0	5
0	0
0	2
6	8
1	9
3	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
157	0
162	2217
57	1858
0	29
0	118
3	1730
4	11
1	11
7	0
4	10
0	10
0	176
1	0
0	0
46	37
11	37
0	6
2	0
0	14
1151	0
2	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
39	548
0	536
0	581
32	5
0	406
2	487
3	553
0	11
0	37
1	452
15	3
19	19
0	0
0	0
1	22
609	160
0	38
0	16
0	127
1	225
134	51
0	155
0	12
0	29
0	103
0	40
0	109
0	168
2	0
0	119
0	18
0	122
0	120
0	0
0	109
0	159
0	44
2	0
0	2
0	0
3	0
0	0
0	2
0	0
15	25
0	25
1	0
0	0
0	4
0	6
0	4
0	2
0	5
0	0
0	0
0	0
547	1382
0	425
0	558
0	363
31	905
10	120
6	90
15	0
0	8
41	96
41	17
0	17
0	38
0	1
3	55
14	60
0	14
0	35
0	16
0	15
0	69
0	1
67	1
0	8
7	4
2	3
2	0
0	0
0	0
0	16
0	0
0	2
0	0
0	11
0	0
1642	1774
0	136
2	217
48	38
1	0
0	1383
3	13
0	133
0	0
17	0
0	0
0	0
0	0
