UniqueCount	AmbigCount
0	0
0	0
5	8
3	7
8	3
0	0
2	0
2	0
1	0
0	0
5	0
0	0
5	0
5	0
1	0
0	0
0	0
0	0
1	0
2	0
0	0
1	0
0	0
0	0
8	46
0	29
0	36
0	28
1	19
0	0
0	22
0	18
3	0
0	0
0	0
0	0
0	0
1	0
0	0
3	0
2	0
0	0
0	0
1	5
22	261
131	566
27	24
0	363
212	126
14	270
1	32
41	0
11	0
5	1416
3912	2293
1	1423
0	181
2	132
89	1182
23	885
313	70
0	849
221	2140
6	2085
0	56
2	0
0	2
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	667
17	1235
30	155
107	730
54	25
4	1
2	989
46	295
0	0
1	0
0	0
1	0
60	71
2	32
0	71
13	35
0	0
0	0
0	0
0	0
0	0
4	0
364	38
0	17
0	21
0	48
0	211
112	3681
28	231
0	2
0	1218
0	3022
218	477
0	1206
31	8
9	249
20	4
8	27
14	219
130	4
0	516
0	0
0	0
0	0
0	0
0	36
0	36
0	36
4	0
0	1
0	30
0	27
0	4
0	36
0	1
0	2
0	4
0	2
0	0
0	0
0	47
0	0
0	0
0	0
0	0
0	0
340	1131
10	55
0	3
0	882
1	157
22	15
30	1102
5	1056
0	0
252	0
3	349
0	0
0	0
0	0
0	0
0	0
3	0
13	0
0	0
9	0
0	0
1	0
0	0
0	0
0	23
0	29
0	32
1	21
0	1
0	0
0	13
12	15
5	15
0	0
2	0
3	0
0	2
6	0
0	0
2	0
0	2
0	0
0	0
0	0
0	0
0	0
4	0
5	0
0	0
0	0
0	0
0	0
0	0
3	0
165	0
3	37
0	34
0	0
0	3
0	35
2	2
0	2
2	1
0	2
0	2
0	529
1	0
0	0
48	55
6	55
1	6
0	4
0	14
2739	10
5	8
0	7
7	0
0	0
0	2
0	1
0	1
0	1
21	500
0	492
0	516
61	3
0	362
9	406
2	509
0	6
6	23
3	407
72	15
54	21
0	1
0	0
0	6
124	38
0	17
0	2
0	100
1	115
21	13
0	51
0	0
0	13
1	92
0	23
0	86
0	54
0	0
0	30
0	8
0	30
0	90
0	0
0	87
0	52
0	10
2	4
0	5
0	5
3	5
1	5
0	0
0	0
15	40
0	40
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
224	530
2	221
3	246
0	168
97	297
1	73
9	11
19	0
0	1
61	233
192	45
0	40
0	105
0	5
2	156
57	164
0	43
2	121
2	39
0	17
1	170
0	12
329	11
5	16
17	5
1	3
6	2
0	0
0	0
0	41
3	0
7	7
3	0
4	28
0	0
2947	4037
0	194
17	474
176	79
9	0
3	3288
26	34
3	231
0	0
108	0
0	4
4	4
2	0
0	0
1	0
