UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
4	35
0	16
1	29
0	16
3	5
0	0
1	7
0	19
6	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	10
16	483
227	1045
70	26
0	657
59	84
8	464
0	67
9	0
7	0
6	1442
3167	2197
0	1463
0	171
3	135
51	1192
6	843
128	111
15	807
312	3178
2	3117
0	34
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	765
12	1264
18	180
76	769
33	56
3	6
1	987
37	340
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
86	14
1	7
0	7
0	90
0	160
53	3426
9	237
8	9
0	1149
1	2793
133	476
2	1050
21	3
6	262
9	0
5	29
9	204
80	2
0	415
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	35
0	0
0	0
0	0
0	0
0	0
1362	4679
37	252
0	9
0	3360
2	906
30	48
40	4509
4	4113
0	0
328	0
5	15371
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	58
0	65
0	73
6	52
0	9
0	0
0	20
13	31
7	32
22	1
0	1
0	0
0	1
2	0
0	0
5	0
0	5
0	0
0	0
0	0
0	0
2	1
1	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
211	0
146	2399
149	2192
0	41
0	142
3	2008
2	0
0	0
7	0
2	0
0	0
0	217
0	0
0	0
15	26
0	26
0	6
0	2
0	4
3216	5
17	5
0	5
16	0
1	0
1	0
0	0
0	0
0	0
26	538
0	541
0	586
52	7
0	413
6	468
3	550
0	21
1	33
0	444
33	3
34	16
0	0
0	0
0	14
334	76
0	30
0	16
0	118
4	131
72	34
3	82
0	8
0	38
0	89
0	32
0	86
0	93
0	0
0	46
0	9
0	46
0	88
0	2
0	92
0	89
0	20
0	0
0	0
0	0
0	0
0	0
0	0
0	0
179	342
0	342
4	0
4	8
0	18
1	18
0	0
0	6
0	0
0	0
0	0
0	0
332	919
1	365
3	426
0	300
70	547
9	104
2	42
7	0
0	8
85	357
129	52
0	47
0	142
2	12
7	176
47	192
0	52
0	165
3	47
0	21
4	271
0	16
286	12
5	32
15	15
2	10
11	0
0	2
0	8
0	51
6	2
3	11
1	4
0	33
0	0
2558	3162
0	181
2	405
59	43
2	1
2	2526
8	20
0	184
0	0
31	0
0	0
0	0
0	0
