UniqueCount	AmbigCount
0	0
0	0
0	2
1	2
1	1
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
10	27
0	17
3	22
0	18
3	12
0	0
1	12
0	13
2	0
0	0
3	0
0	0
0	0
1	0
0	0
10	0
5	0
0	0
8	0
1	2
25	316
134	551
25	29
0	295
171	84
12	270
1	41
48	1
6	0
13	1626
3465	2473
5	1641
0	252
3	179
68	1316
66	934
375	71
2	882
127	1214
5	1184
3	61
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	461
13	849
23	89
61	490
40	23
0	6
3	714
24	236
0	0
0	0
0	0
0	0
0	4
0	3
0	4
0	3
0	0
0	0
1	0
0	0
0	0
3	0
303	28
0	8
0	17
0	44
0	138
66	2746
17	192
0	3
0	849
0	2236
132	291
0	992
23	2
6	279
9	6
5	20
3	180
94	2
0	341
0	0
0	0
0	0
0	0
0	28
0	28
0	28
0	0
0	0
0	22
0	19
0	0
0	28
0	0
0	3
0	5
0	4
0	0
0	0
0	27
0	0
0	0
0	0
0	0
0	0
311	920
7	53
0	2
0	659
0	185
22	15
43	903
0	836
0	0
195	1
0	214
0	0
0	0
0	0
1	0
0	0
1	0
3	0
0	0
4	0
0	0
0	0
0	0
0	0
0	21
0	25
0	30
2	25
0	2
0	0
0	10
5	17
4	19
9	0
0	0
1	0
0	0
2	0
0	0
1	0
0	6
0	0
0	0
0	0
0	0
5	0
2	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
69	1
2	13
0	12
0	0
0	1
0	13
5	1
0	1
11	1
0	1
0	1
0	383
1	0
0	0
55	30
3	30
3	2
5	3
0	11
1684	7
5	9
0	9
6	3
0	2
0	5
0	0
1	5
0	5
19	415
2	421
2	452
80	8
3	315
6	344
0	419
0	7
1	17
0	339
78	14
63	22
0	0
0	0
1	3
68	31
0	9
0	6
0	74
2	78
18	8
0	30
0	0
0	12
2	60
0	5
0	65
0	36
0	0
0	20
0	1
0	23
0	59
0	1
0	67
0	30
0	12
2	4
0	5
0	4
0	4
0	3
0	0
0	0
1	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
105	355
0	143
0	138
0	102
53	211
3	41
1	18
15	0
0	5
51	294
146	61
0	55
0	128
0	6
13	157
40	155
0	33
0	127
2	31
0	15
11	209
0	17
276	18
5	38
16	19
5	9
6	2
0	0
0	0
0	43
3	0
8	3
0	0
1	30
0	0
2154	2654
0	181
10	348
104	69
10	3
8	2043
24	30
0	163
0	0
61	0
0	6
2	6
1	1
0	1
2	0
0	0
