UniqueCount	AmbigCount
0	0
0	0
5	5
1	2
3	4
0	0
2	0
0	0
0	0
0	0
2	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
33	3
3	3
13	0
4	0
0	0
31	190
0	100
12	121
0	133
14	63
2	2
6	91
0	77
9	0
0	0
2	0
0	0
0	0
0	0
0	0
1	0
4	0
0	0
3	0
2	25
13	395
134	742
24	29
0	421
66	65
9	391
2	42
10	0
9	0
1	2263
3567	3285
1	2271
0	231
0	198
79	1554
89	1314
123	62
13	1147
463	3820
2	3726
0	69
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2412
46	4094
106	616
89	2200
37	105
1	14
23	3213
15	1218
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
33	0
383	28
3	12
0	16
0	102
0	252
101	4058
6	194
0	4
0	1331
2	3375
101	467
1	1430
12	6
2	364
5	2
8	32
11	244
45	1
0	532
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	39
0	0
0	0
0	0
0	0
5	0
1196	3277
11	213
0	2
0	2199
0	678
7	40
43	3107
5	2844
0	0
182	0
2	1257
0	0
0	0
0	0
3	0
0	0
0	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	8
0	8
0	1
0	0
0	4
0	4
1	4
5	0
0	0
0	0
0	0
1	0
0	0
0	0
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
119	2
354	7239
366	6242
3	99
33	349
10	5683
23	3
0	2
12	0
3	1
0	0
1	261
1	0
0	0
55	51
5	51
1	3
0	4
0	17
1506	2
8	11
0	7
12	4
2	4
0	5
0	2
0	5
0	5
35	650
0	641
0	683
41	3
1	455
7	506
11	669
0	31
0	57
0	505
48	4
28	29
0	1
0	0
0	9
381	117
0	25
0	5
0	126
7	198
62	34
0	115
0	6
0	23
0	100
0	37
0	104
0	123
0	2
0	97
0	17
0	99
0	114
2	0
0	102
0	119
0	23
3	0
0	1
0	1
1	1
0	0
0	0
0	0
212	446
0	446
7	0
0	0
0	13
0	13
0	3
0	3
0	0
0	0
0	0
0	0
438	1105
1	325
6	432
0	278
55	734
4	74
3	75
20	0
0	8
130	515
100	95
0	83
0	184
0	16
9	232
42	308
0	88
0	211
0	100
0	47
5	412
0	15
173	16
6	38
9	14
4	4
5	2
0	0
0	3
0	66
4	1
1	6
1	0
1	54
0	0
2409	2276
0	148
10	269
114	42
2	0
4	1812
16	8
0	158
0	0
35	0
0	0
2	0
