UniqueCount	AmbigCount
0	0
0	0
24	77
7	63
37	39
0	0
43	0
33	0
15	0
0	0
22	0
0	0
35	0
75	0
0	0
3	0
0	0
0	0
0	0
3	0
0	0
2	0
0	0
0	0
7	18
0	10
0	12
0	12
2	9
0	0
0	9
0	9
0	0
0	0
0	0
0	0
0	0
1	0
0	0
7	0
5	0
0	0
1	0
0	2
35	337
126	573
10	41
0	303
92	53
4	227
0	39
7	0
19	0
1	654
1459	991
0	659
0	101
1	82
13	501
5	465
131	89
10	440
270	2493
3	2453
0	49
0	0
0	4
0	4
0	1
0	1
0	0
2	0
0	0
0	0
0	0
1	0
0	0
0	619
11	1033
41	172
67	611
38	48
0	9
7	836
31	298
0	0
8	0
0	0
6	0
5	7
0	1
0	7
1	4
0	0
0	0
1	0
2	0
0	0
0	0
413	38
0	22
0	16
0	53
0	122
49	2856
26	170
4	5
0	948
0	2356
178	404
0	912
14	4
7	231
11	8
16	36
13	176
80	4
0	420
0	0
0	0
0	0
1	0
0	65
0	65
0	62
0	1
0	2
0	52
3	46
0	11
0	62
0	0
0	0
0	5
0	2
1	0
1	0
0	75
0	0
0	0
0	0
0	0
0	0
463	1321
4	71
0	1
0	988
0	207
29	19
22	1295
5	1195
0	0
200	0
0	398
0	0
0	0
1	0
13	0
3	0
4	0
43	0
2	0
28	0
0	0
0	0
0	0
0	0
0	3
0	3
0	3
0	3
0	0
0	0
0	0
1	3
1	3
3	0
0	0
0	0
0	2
2	0
0	0
0	0
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
167	0
0	27
0	20
0	0
0	0
0	23
6	5
0	5
11	4
0	5
0	7
0	573
1	0
0	0
31	32
2	31
0	0
2	0
0	11
2039	8
14	8
0	7
3	0
0	0
0	1
0	0
0	1
0	1
2	139
1	133
0	145
22	1
0	103
3	108
3	144
0	6
0	26
6	117
27	4
14	10
0	1
0	0
5	4
181	55
0	21
0	13
0	185
6	191
22	19
0	96
0	4
0	29
0	148
0	39
0	161
0	112
0	0
0	42
0	9
0	43
0	150
0	1
0	162
0	102
0	22
1	0
0	0
0	0
3	0
0	0
0	0
0	0
3	9
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
221	545
0	228
1	274
0	200
62	311
4	63
6	37
19	0
0	1
75	346
149	64
0	61
0	156
0	23
8	173
46	176
0	63
0	175
0	52
0	22
4	227
0	24
286	14
2	26
19	10
2	12
8	8
0	0
1	1
0	38
2	1
10	7
0	1
5	43
0	0
3023	3815
0	215
15	605
135	101
4	5
1	2884
22	32
0	196
1	0
76	0
0	5
3	5
12	0
2	1
2	0
2	0
