UniqueCount	AmbigCount
0	0
0	0
0	12
3	8
3	7
0	0
4	0
1	0
1	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
112	26
2	26
35	15
0	0
0	0
35	344
0	239
8	255
0	236
12	101
0	0
3	141
0	94
2	0
0	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	43
6	621
205	1228
2	30
0	767
39	13
0	561
0	122
2	0
5	0
0	657
1104	965
0	658
0	90
0	60
7	480
0	360
12	24
3	314
235	1685
5	1632
0	54
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	324
23	620
39	51
20	397
19	43
0	2
34	496
7	160
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
208	36
2	10
0	26
0	60
0	137
61	2917
1	264
4	8
0	920
0	2346
39	353
0	930
5	4
0	258
0	1
2	22
6	209
22	0
0	407
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	28
0	0
0	0
0	0
0	0
3	0
864	2010
30	165
3	0
0	1340
0	357
5	33
7	1888
1	1727
0	0
100	0
0	91
0	0
0	0
0	0
2	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
67	3
154	1932
62	1673
0	35
0	111
1	1554
22	2
0	2
1	0
7	1
0	1
0	73
0	0
0	0
35	21
0	21
0	2
0	2
0	9
635	0
5	6
0	3
2	0
0	0
0	5
0	0
0	5
0	5
25	414
0	398
0	440
16	3
0	285
2	341
0	416
2	2
0	17
0	341
11	2
7	15
0	0
0	0
2	19
336	57
0	28
0	11
0	58
3	79
46	29
0	43
0	8
0	16
0	48
0	12
0	52
0	48
0	0
0	32
0	4
0	32
0	50
0	0
0	52
0	47
0	16
1	5
0	4
0	4
1	4
0	5
0	0
0	0
9	13
0	13
1	0
0	1
0	11
0	12
0	8
0	4
0	10
0	0
1	0
0	0
340	854
0	210
16	336
0	195
27	601
0	49
5	78
8	0
0	0
21	51
16	10
0	6
0	20
0	2
2	30
2	34
0	9
0	24
0	6
0	3
1	35
0	3
27	2
0	3
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
1	1
0	0
1359	1186
0	95
1	176
26	13
0	2
1	898
8	5
0	93
0	0
7	1
0	0
0	0
0	0
0	0
0	0
0	0
