UniqueCount	AmbigCount
0	0
0	0
9	18
4	17
24	10
0	0
8	0
7	0
0	0
0	0
2	0
0	0
1	0
7	0
0	0
0	0
0	0
0	0
0	0
50	4
0	4
4	3
0	0
0	0
29	241
0	182
3	201
0	134
17	74
0	2
2	86
0	51
15	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	34
11	694
204	1332
38	33
0	791
46	24
3	626
1	113
8	0
2	0
3	426
750	646
0	424
0	78
0	42
8	339
0	214
20	15
3	212
258	2046
0	2001
0	55
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	337
20	686
25	54
50	453
11	54
3	1
23	544
19	149
0	0
4	0
0	0
0	0
0	2
0	0
0	2
0	0
0	0
0	0
0	0
2	0
0	0
4	0
169	24
0	5
0	19
4	78
0	170
61	3368
5	279
1	3
0	1204
0	2631
122	442
0	958
14	4
3	232
3	1
9	24
13	214
72	4
0	459
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	59
0	0
0	0
0	0
0	0
11	0
763	2279
78	159
5	7
0	1613
7	447
18	24
35	2162
1	1987
0	0
215	0
0	248
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	76
0	76
1	94
1	84
0	17
0	0
0	31
10	32
2	34
12	2
2	2
2	0
0	1
13	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
1	0
3	0
1	0
0	0
0	0
0	0
0	0
0	0
2	0
162	0
88	1281
17	1066
0	18
1	65
0	990
3	7
0	6
0	0
0	7
0	7
0	89
1	0
0	0
42	31
0	31
0	3
0	3
1	6
717	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
27	349
0	333
0	357
27	0
0	241
0	279
3	362
0	13
1	33
2	285
44	1
20	12
0	0
0	0
0	40
1106	275
0	77
0	35
0	56
1	241
222	95
7	211
0	28
0	40
0	45
0	33
0	42
0	215
0	0
0	196
0	25
0	200
0	59
0	2
0	46
0	212
0	87
0	1
0	3
0	3
0	3
0	3
0	0
0	0
7	9
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
396	971
3	305
1	403
0	248
24	607
4	83
6	57
21	0
0	2
26	78
40	10
0	8
0	22
1	2
0	25
14	42
0	6
0	23
0	10
0	2
0	68
0	3
64	3
1	5
1	1
3	4
0	2
0	0
0	1
0	4
1	0
2	1
3	0
0	20
0	0
1150	1258
0	104
0	165
44	11
0	2
0	976
8	13
0	81
0	0
23	0
0	0
0	0
0	0
0	0
0	0
0	0
