UniqueCount	AmbigCount
0	0
0	0
1	18
0	12
7	8
0	0
1	0
5	0
0	0
0	0
5	0
0	0
11	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	49
0	30
0	39
0	29
1	9
0	0
1	13
0	19
7	0
0	0
4	0
0	0
0	0
2	0
0	0
7	0
4	0
0	0
7	0
1	5
6	220
109	415
15	10
0	231
127	58
9	191
0	28
36	0
13	0
3	1007
1833	1526
1	1011
0	116
1	94
56	755
29	594
309	29
2	549
162	1596
2	1561
0	59
0	0
0	1
1	1
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	471
11	841
31	107
77	485
41	24
0	6
0	659
47	231
0	0
3	0
1	0
4	0
33	23
0	7
0	23
5	10
0	0
0	0
2	0
1	0
0	0
10	0
365	24
2	13
0	11
0	48
0	152
55	3326
40	164
1	2
0	1078
0	2788
201	406
0	1255
30	9
5	335
24	5
9	35
6	229
103	1
0	340
0	0
0	0
0	0
0	0
0	47
1	46
1	47
0	0
0	0
0	41
4	35
0	5
0	47
0	1
0	1
0	5
0	2
0	0
1	0
0	17
0	0
0	0
0	0
0	0
0	0
257	839
7	52
1	4
0	576
1	197
19	16
26	828
5	755
0	0
222	0
0	255
0	0
0	0
0	0
0	0
0	0
2	0
13	0
1	0
5	0
0	0
0	0
0	0
0	0
0	26
0	36
0	40
0	35
0	4
0	0
0	14
4	22
3	23
5	0
0	0
1	0
0	1
3	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
2	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
155	0
6	97
0	88
0	2
0	5
3	83
0	0
0	0
7	0
1	0
0	0
0	528
1	0
0	0
34	53
3	53
1	7
3	2
0	18
2120	2
6	3
0	3
2	0
0	0
0	0
0	0
0	0
0	0
6	230
1	222
0	243
33	0
0	177
4	194
2	243
0	6
3	19
0	199
70	10
44	11
0	0
0	0
0	2
71	29
1	13
0	1
0	106
2	106
23	6
0	45
0	0
0	19
1	89
0	20
0	88
0	57
0	0
0	26
0	3
0	26
0	82
0	0
0	88
0	48
0	10
1	1
0	2
0	2
0	2
0	2
0	0
0	0
15	22
0	22
1	0
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
136	365
1	151
4	165
0	132
58	227
8	52
7	18
14	0
0	9
61	422
137	75
0	65
0	195
0	19
7	216
52	237
0	65
0	207
2	52
0	40
3	331
0	6
314	16
9	28
26	11
6	8
12	1
0	0
0	1
4	50
15	1
9	8
1	1
5	28
2	0
2270	2973
0	131
19	372
157	61
4	1
12	2407
24	19
8	216
0	0
68	0
0	4
2	4
10	0
0	3
0	0
0	0
