UniqueCount	AmbigCount
0	0
0	0
8	2
0	1
4	1
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
4	0
2	0
8	0
0	0
0	0
99	884
0	589
39	633
3	623
55	332
4	1
29	412
0	241
18	0
0	0
9	0
0	0
0	0
5	0
0	0
3	0
0	0
0	0
2	0
0	20
2	708
227	1438
35	28
0	891
112	55
8	662
0	114
23	0
11	0
0	636
1066	869
0	633
0	75
1	58
14	421
0	331
63	25
4	315
287	2181
10	2114
0	19
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	1002
26	2081
124	175
471	1275
148	106
0	10
134	1723
228	552
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
400	84
4	16
0	68
5	149
0	397
196	7049
50	627
6	5
0	2343
3	5490
479	801
0	2192
51	15
12	560
10	5
20	57
15	428
119	5
0	833
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	0
0	0
0	2
0	2
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
1	32
0	0
0	0
0	0
0	0
4	0
917	2141
42	146
4	9
0	1447
4	439
18	33
28	2046
3	1835
0	0
250	1
0	246
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	2
0	3
0	5
0	3
0	0
0	0
0	2
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
301	2
66	866
53	754
0	23
0	38
0	699
10	1
2	1
8	2
2	0
0	2
3	206
1	0
0	0
46	37
3	37
0	1
6	0
0	11
1386	4
2	2
0	1
0	0
0	0
0	1
0	0
0	1
0	1
25	332
0	321
0	352
59	0
0	238
13	260
0	339
0	12
2	25
1	260
34	1
25	17
0	2
0	0
2	27
1450	184
3	53
0	25
0	138
1	237
195	52
0	155
0	7
0	28
1	119
0	22
0	121
0	173
0	0
0	118
0	7
0	121
0	119
0	1
0	122
0	157
0	43
0	1
0	1
0	1
5	1
0	1
1	0
0	0
2	5
0	5
0	0
0	0
0	2
0	2
0	0
0	2
0	2
0	0
0	0
0	0
792	1870
0	521
9	795
0	504
106	1293
8	146
13	132
29	0
0	1
54	163
41	20
0	19
0	75
0	4
3	95
26	99
0	21
2	80
4	21
0	9
0	129
0	7
132	4
5	5
6	0
3	1
2	2
0	0
0	0
0	31
0	0
1	3
0	0
3	9
0	0
1225	1444
0	75
2	150
69	13
5	1
5	1201
12	10
0	107
0	0
23	0
0	0
0	0
0	0
0	0
