UniqueCount	AmbigCount
0	0
0	0
7	10
1	10
12	7
0	0
9	0
2	0
3	0
0	0
3	0
0	0
9	0
8	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
8	60
0	39
0	47
0	36
3	23
0	0
1	26
0	18
2	0
0	0
0	0
0	0
0	0
0	0
0	0
8	0
5	0
0	0
1	0
3	18
48	706
221	1178
43	57
0	602
260	133
31	624
1	96
80	0
22	0
3	2386
4295	3446
0	2392
0	341
2	242
91	1713
70	1343
276	96
9	1228
347	2766
3	2664
1	96
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	938
33	1594
32	215
102	894
55	45
4	3
7	1238
54	454
0	0
0	0
0	0
4	0
32	45
1	13
0	45
3	19
0	0
0	0
0	0
0	0
0	0
7	0
416	30
0	13
0	16
0	64
0	194
95	3750
36	231
1	6
0	1277
0	3080
191	435
0	1248
13	2
6	301
6	4
9	23
7	248
92	4
0	501
1	0
0	0
0	0
0	0
0	83
1	82
1	82
0	0
2	0
0	50
0	48
0	1
0	83
0	1
0	3
0	3
0	12
0	0
0	0
1	92
0	0
0	0
0	0
0	0
0	0
555	1640
5	106
1	1
0	1140
1	304
22	17
56	1579
2	1464
0	0
321	1
1	471
0	0
0	0
0	0
12	0
0	0
0	0
24	0
0	0
8	0
0	0
0	0
0	0
0	0
0	29
0	34
0	51
5	55
0	1
1	0
0	13
7	38
7	39
4	0
0	1
0	0
0	0
6	0
0	0
3	0
0	10
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
176	0
8	61
1	58
0	0
0	1
0	36
8	2
4	2
9	1
1	2
0	3
5	1199
0	0
0	0
47	39
2	39
0	4
6	4
0	10
2533	5
5	9
0	9
10	4
0	4
0	2
0	1
0	2
0	2
34	627
0	649
0	687
104	11
1	473
10	516
3	637
2	16
10	43
5	501
83	6
62	39
0	1
0	0
0	8
213	66
2	20
0	3
0	220
15	226
58	21
1	93
0	0
0	32
4	181
0	51
0	175
0	115
0	0
0	48
0	13
0	50
2	177
0	0
0	186
0	108
0	22
0	1
0	3
0	2
2	2
4	1
0	1
0	0
12	44
0	44
6	0
0	0
0	1
0	1
0	0
0	1
0	1
0	0
0	0
0	0
331	907
1	335
5	384
0	276
79	599
4	122
12	56
19	0
2	1
90	409
235	78
0	63
0	196
0	9
6	255
51	258
0	46
0	199
0	45
0	26
7	303
0	18
404	17
3	30
24	12
13	7
7	3
0	3
0	0
0	51
12	0
10	5
2	0
4	45
0	0
3379	3812
0	235
11	476
227	72
3	3
7	3021
39	32
0	245
0	0
80	0
0	8
1	8
4	0
