UniqueCount	AmbigCount
0	0
0	0
9	1
0	1
4	0
0	0
0	0
3	0
3	0
0	0
1	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
10	0
0	0
12	0
0	0
0	0
76	806
0	547
10	582
0	576
37	320
1	3
13	390
0	196
5	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	29
2	847
279	1608
4	27
0	954
71	18
1	779
0	146
10	0
9	0
0	875
1245	1203
0	874
0	101
3	89
7	563
0	471
25	29
5	417
282	2095
1	2032
0	10
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	407
15	774
51	83
54	486
31	33
0	0
84	651
18	220
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
176	43
4	8
0	35
0	85
0	217
134	4750
6	455
1	7
0	1475
0	3769
63	497
0	1522
15	1
0	442
0	0
6	45
6	296
28	3
0	683
0	0
0	2
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	19
0	0
0	0
0	0
0	0
1	0
854	2184
21	120
4	2
0	1480
1	403
6	24
20	2096
2	1901
0	0
96	0
1	116
0	0
0	0
0	0
6	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
109	0
68	891
80	797
0	10
0	54
4	716
27	8
0	8
5	3
3	8
0	7
1	90
2	0
0	0
29	19
0	19
0	1
4	1
0	5
1008	1
3	5
0	5
0	3
0	3
0	0
0	2
0	0
0	0
31	403
0	391
0	437
23	2
0	292
1	345
1	404
0	11
1	19
0	351
5	2
8	8
0	0
0	0
0	14
855	112
3	39
0	15
0	110
4	152
122	48
0	88
0	14
0	29
1	81
0	29
0	93
0	101
0	0
0	60
0	12
0	65
0	91
0	1
0	94
0	90
1	20
0	1
0	1
0	1
0	1
0	1
0	0
0	0
1	5
0	5
0	0
0	3
0	7
0	7
0	4
0	0
0	4
0	0
0	0
0	0
651	1462
0	353
35	598
0	377
34	1053
4	127
5	128
5	0
0	0
29	115
27	8
0	5
0	31
1	2
7	36
15	37
0	6
0	29
0	6
0	1
1	89
0	5
61	1
0	3
1	1
0	2
1	1
0	0
0	0
0	14
0	0
2	1
0	0
2	20
0	0
1189	1298
0	87
4	162
33	7
3	0
2	1037
6	13
0	92
0	0
15	0
0	0
0	0
0	0
0	0
0	0
