UniqueCount	AmbigCount
0	0
0	0
0	6
0	5
9	5
0	0
7	0
4	0
0	0
0	0
4	0
0	0
0	0
3	0
0	0
2	0
0	0
0	0
1	0
0	0
1	0
4	0
0	0
1	0
1	8
0	4
1	7
0	3
0	2
0	0
3	2
0	1
1	0
0	0
5	0
0	0
0	0
1	0
1	0
13	0
19	0
0	0
5	0
2	2
5	127
81	220
5	12
0	140
118	37
2	102
0	39
28	0
8	0
9	461
1213	832
0	467
0	84
1	79
22	524
27	331
316	41
0	324
91	808
2	798
0	41
3	0
4	1
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
4	0
1	0
0	222
5	326
30	76
62	179
39	11
0	0
2	254
34	116
0	0
1	0
3	0
2	0
9	11
3	6
0	11
0	8
0	0
0	0
2	0
2	0
0	0
2	0
224	42
0	12
0	30
0	51
0	130
72	2799
26	236
2	3
0	965
1	2242
160	329
1	1011
36	1
13	202
13	5
14	18
0	151
138	4
0	194
0	0
0	0
0	0
4	1
0	37
0	37
0	36
0	0
0	2
0	34
0	33
0	3
0	36
0	2
0	2
0	6
0	0
0	0
1	0
0	53
0	0
0	0
0	0
2	0
1	0
224	593
8	29
0	2
0	456
0	105
12	16
10	588
0	558
0	0
152	0
1	78
1	0
0	0
0	0
2	0
0	0
0	0
5	0
1	0
0	0
0	0
0	0
0	0
0	0
0	14
0	14
0	15
0	15
0	0
0	0
0	1
2	13
2	13
2	0
0	0
2	0
0	4
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
1	0
0	0
0	0
2	0
0	0
1	0
0	0
1	0
70	0
2	3
0	3
0	0
0	0
1	3
1	3
3	3
9	0
0	3
0	3
0	207
3	0
0	0
47	79
2	79
0	10
1	3
1	26
2294	3
5	6
0	4
3	2
0	2
0	2
0	2
0	2
0	2
0	201
0	208
0	220
71	8
0	163
9	183
0	202
1	2
2	9
0	173
35	8
42	10
0	0
0	0
5	0
16	6
0	8
0	3
0	64
6	53
2	3
0	12
0	2
0	12
0	53
0	7
0	54
0	17
0	1
0	5
0	2
0	5
0	50
0	0
0	53
0	12
0	3
6	2
0	4
0	4
2	3
2	3
0	0
0	0
3	11
0	11
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
39	152
0	87
0	39
0	30
37	74
1	14
4	6
12	0
0	4
57	404
144	63
0	54
0	166
1	4
14	179
24	158
0	41
1	168
0	37
0	29
4	302
0	13
220	11
5	27
20	8
1	6
4	3
1	1
0	0
0	64
7	2
4	5
1	0
3	27
0	0
2271	3478
0	222
12	465
101	82
6	7
1	2703
22	36
3	247
0	0
53	0
0	2
0	2
5	0
3	0
1	0
0	0
0	0
0	0
