UniqueCount	AmbigCount
0	0
0	0
1	11
0	9
9	4
0	0
5	0
10	0
1	0
0	0
1	0
0	0
6	0
14	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
10	71
0	40
4	54
0	40
0	17
0	1
2	28
0	27
1	0
0	0
2	0
0	0
0	0
0	0
0	0
9	0
7	0
0	0
5	0
2	0
31	326
142	600
17	32
0	352
167	82
18	313
1	49
29	0
0	0
3	1069
2113	1624
1	1079
0	135
3	94
42	819
33	637
257	60
9	608
194	2086
3	2035
0	50
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	552
8	968
48	134
129	554
40	30
1	3
3	769
42	275
0	0
0	0
0	0
3	0
37	28
2	11
0	28
0	17
0	0
0	0
0	0
2	0
0	0
4	0
216	22
0	12
0	10
0	59
0	143
102	3028
20	179
1	5
0	991
0	2504
183	394
0	1098
30	5
6	270
11	6
8	24
8	182
128	3
1	339
0	0
0	0
0	0
2	1
0	48
0	48
0	48
0	0
0	0
0	39
0	33
0	4
0	47
0	1
0	0
0	5
0	4
0	0
0	0
2	83
0	0
0	0
0	0
0	0
3	0
371	1075
5	70
0	2
0	749
1	199
18	21
33	1056
1	978
0	0
258	0
6	207
0	0
0	0
0	0
1	0
1	0
1	0
20	0
0	0
4	0
0	0
2	0
0	0
0	0
0	15
0	19
0	24
0	27
0	3
0	1
0	5
5	15
9	17
3	0
0	0
0	0
0	0
2	0
0	0
2	0
0	3
0	0
0	0
0	0
0	0
2	1
0	0
1	0
1	0
0	0
0	0
0	0
0	0
1	0
132	0
6	64
1	58
0	3
0	2
0	54
8	2
0	3
4	1
0	3
0	2
1	781
0	0
0	0
79	78
9	78
1	8
5	6
0	35
2115	1
5	2
0	2
1	0
0	0
0	0
0	0
0	0
0	0
4	261
0	250
0	273
32	2
0	194
5	208
2	277
0	10
5	38
0	223
47	5
42	10
0	0
0	0
0	5
118	44
0	15
0	9
0	154
6	147
22	11
0	66
0	2
0	33
0	120
0	25
1	125
0	80
0	1
0	31
0	4
0	36
0	117
0	1
0	128
0	66
0	12
0	0
0	1
0	1
0	1
1	0
0	0
0	0
9	20
0	20
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
233	520
0	182
7	205
0	147
77	324
4	50
10	24
15	0
1	6
83	400
182	57
0	46
0	157
1	12
8	217
47	237
3	46
0	165
5	40
0	19
6	319
0	17
307	8
5	22
18	10
12	9
11	9
0	2
0	3
0	68
7	2
12	7
1	0
0	31
0	0
2405	2935
0	145
14	374
169	57
4	8
1	2348
16	30
1	192
1	0
94	0
0	7
1	7
1	0
2	3
1	0
1	0
