UniqueCount	AmbigCount
0	0
0	0
0	3
2	3
7	0
0	0
4	0
3	0
2	0
0	0
0	0
0	0
4	0
3	0
0	0
2	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
28	392
1	263
18	305
1	247
30	114
0	0
7	143
0	100
8	0
0	0
4	0
0	0
0	0
0	0
0	0
2	0
1	0
0	0
2	0
0	26
1	551
193	1203
27	23
0	768
80	50
0	524
0	93
22	0
4	0
5	693
1029	939
0	693
0	80
2	70
5	433
0	374
75	36
1	343
209	1931
11	1874
0	18
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	506
6	902
33	110
145	535
51	48
0	3
41	755
42	256
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
224	63
2	19
0	44
2	129
0	235
105	5067
27	443
4	7
0	1612
1	4040
181	593
0	1572
32	9
8	422
9	2
13	40
4	328
101	5
0	693
0	0
0	0
0	0
0	2
0	2
0	2
0	2
0	0
0	0
0	1
0	1
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	28
0	0
0	0
0	0
0	0
10	0
1026	2446
38	146
4	4
0	1614
4	509
17	21
36	2341
6	2116
0	0
273	0
2	153
0	0
0	0
0	0
4	0
0	0
3	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
2	33
0	48
0	51
1	44
0	4
0	0
0	13
1	33
5	34
0	0
0	0
1	0
2	0
2	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
4	0
140	0
88	1356
124	1206
0	13
2	59
2	1077
11	6
5	4
9	1
0	5
0	5
0	162
0	0
0	0
39	37
0	37
0	4
0	1
0	8
1305	1
16	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
25	261
0	256
0	287
45	4
0	177
6	201
0	265
1	10
9	14
2	204
36	8
26	5
0	0
0	0
0	30
935	110
3	72
0	24
0	139
0	144
139	78
0	72
0	23
0	49
0	107
0	33
0	109
0	90
0	0
0	40
0	18
0	40
1	119
0	0
0	109
0	75
0	11
0	2
0	4
0	2
0	2
0	2
0	2
0	0
10	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
808	1856
4	507
15	809
0	470
53	1244
13	145
3	145
12	0
0	0
50	172
60	46
0	40
0	60
0	5
3	82
23	104
0	24
0	64
2	26
0	11
0	133
0	4
128	6
2	15
3	4
0	0
6	1
0	0
0	0
0	25
1	0
4	1
1	0
0	13
0	0
1222	1428
0	81
12	148
60	18
1	0
3	1178
15	12
0	97
0	0
35	0
0	0
0	0
0	0
0	0
