UniqueCount	AmbigCount
0	0
0	0
3	14
0	10
27	12
0	0
3	0
2	0
5	0
0	0
9	0
0	0
2	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
4	45
0	28
1	38
1	26
1	12
0	0
0	17
0	18
4	0
0	0
0	0
0	0
0	0
1	0
0	0
7	2
6	0
0	0
5	0
2	3
28	519
216	880
38	32
0	522
280	154
25	532
0	128
50	0
24	0
4	2096
3228	3069
0	2098
0	304
7	239
80	1437
63	1377
285	147
2	1239
312	2230
4	2190
0	41
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	685
12	1090
44	183
102	614
52	56
0	6
2	832
49	353
0	0
0	0
0	0
2	0
15	8
0	5
0	8
3	4
0	0
0	0
1	0
1	0
3	0
6	0
412	40
3	14
0	25
1	68
0	165
98	3378
38	262
5	10
0	1102
1	2756
212	436
0	1103
21	9
11	298
7	4
16	27
10	216
118	3
0	413
0	0
0	1
0	0
4	1
0	51
0	51
1	51
0	0
0	1
0	40
0	37
0	6
0	51
0	0
0	1
0	2
0	6
1	0
0	0
2	53
0	0
0	0
0	0
2	0
0	0
422	1220
10	76
1	2
0	901
0	211
28	19
31	1199
1	1105
0	0
243	0
2	383
0	0
0	0
0	0
5	0
0	0
1	0
23	0
0	0
7	0
0	0
2	0
0	0
0	0
0	25
0	31
0	36
0	31
0	3
1	0
0	4
6	23
3	24
3	0
0	3
0	0
2	1
4	0
0	0
0	0
0	10
0	0
0	0
0	0
0	0
1	2
1	0
1	0
0	0
0	0
0	0
0	0
0	0
2	0
134	0
1	44
0	44
0	0
0	3
0	37
1	2
0	2
8	0
0	2
0	2
0	704
1	0
0	0
62	52
5	52
0	9
9	5
0	13
2518	3
10	2
0	2
3	1
0	1
0	0
0	1
0	0
0	0
12	299
0	314
0	327
57	2
0	241
7	259
1	309
4	16
2	30
0	241
38	8
42	8
0	2
0	0
2	1
177	36
0	15
0	7
0	195
18	174
13	7
0	87
0	1
0	32
2	147
0	38
0	164
0	103
1	0
0	28
1	1
0	29
0	144
2	0
0	164
0	92
0	10
1	1
0	2
0	2
2	2
0	2
0	0
0	0
21	26
0	26
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
203	666
0	230
8	343
2	233
90	453
11	79
12	74
22	0
0	6
88	342
189	60
0	58
0	151
0	1
8	198
50	213
0	43
0	166
2	39
0	19
4	273
0	13
400	19
3	39
32	18
7	11
10	3
0	0
0	0
1	45
16	2
13	4
4	0
0	27
0	0
3037	3751
0	255
13	479
204	93
6	2
4	2913
26	28
4	259
0	0
96	0
0	3
0	3
7	0
0	0
