UniqueCount	AmbigCount
0	0
0	0
1	5
0	2
1	3
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
4	0
0	0
0	0
0	0
0	0
0	0
30	4
0	4
9	4
0	0
1	0
28	322
0	211
13	254
1	206
18	62
1	0
7	89
2	94
11	0
0	0
3	0
0	0
0	0
1	0
0	0
0	0
1	0
0	0
4	0
2	58
21	400
193	753
31	29
0	409
95	50
7	373
0	32
34	0
25	0
6	2190
4173	3076
2	2193
0	193
1	276
87	1309
69	1179
106	38
5	1036
611	4823
4	4683
0	70
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	2495
60	4720
105	504
113	2592
33	78
0	11
23	3731
40	1204
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
35	1
706	39
3	22
0	14
6	93
0	217
167	4325
10	245
0	9
0	1426
0	3514
169	459
0	1395
21	8
1	335
11	1
6	25
11	231
70	2
0	575
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	42
0	0
0	0
0	0
0	0
32	0
1540	3752
25	195
0	9
1	2512
0	635
23	27
36	3592
7	3336
0	0
243	0
1	2166
0	0
0	0
0	0
1	0
0	0
1	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	14
0	20
0	15
0	3
0	0
0	6
2	8
0	8
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
5	0
149	0
503	8571
368	7341
1	66
30	327
13	6661
11	1
0	1
10	1
1	2
1	1
2	308
0	0
0	0
89	78
6	77
0	12
0	6
1	17
1836	5
7	8
0	3
7	2
0	2
0	5
0	1
0	3
0	3
40	885
2	857
0	920
42	11
1	626
10	710
12	901
0	29
4	62
3	715
53	4
27	28
0	0
0	0
0	4
346	85
1	24
0	20
0	143
6	172
68	30
0	98
0	6
0	28
0	119
0	44
0	125
0	106
0	0
0	55
0	13
0	58
0	125
2	2
0	127
0	100
0	17
2	0
0	8
0	5
4	7
1	1
0	1
0	0
316	546
0	546
10	0
0	2
2	4
0	4
0	1
0	1
0	1
0	0
0	0
0	0
558	1263
0	347
10	486
0	289
65	850
5	82
9	65
18	0
0	5
142	599
151	79
0	67
0	197
1	16
11	247
49	317
0	64
3	215
0	68
0	31
5	511
0	18
265	10
2	28
9	11
5	15
1	4
3	1
0	3
0	93
7	0
1	13
0	0
1	62
0	0
2334	2364
0	139
10	308
117	27
5	0
1	1889
27	6
0	175
1	0
54	0
0	0
0	0
