UniqueCount	AmbigCount
1	0
0	0
8	37
4	26
42	15
0	0
14	0
11	0
8	0
0	0
17	0
0	0
10	0
30	0
0	0
3	0
0	0
0	0
0	0
2	0
1	0
4	0
0	0
0	0
14	92
0	66
5	72
0	61
6	22
0	0
3	26
0	28
8	0
0	0
3	0
0	0
0	0
1	0
0	0
7	0
0	0
0	0
2	0
1	13
19	244
125	494
20	31
0	322
120	71
9	215
0	60
27	0
25	0
2	800
1709	1225
0	804
2	150
0	92
22	681
3	431
172	64
4	395
231	2283
7	2225
0	53
0	0
1	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	605
10	1076
51	134
120	629
65	56
0	8
4	830
59	303
1	0
0	0
2	0
11	1
72	37
0	13
0	36
4	15
0	0
0	0
3	0
1	0
0	0
1	0
415	34
1	9
0	22
3	63
0	134
64	3187
12	265
3	4
0	1019
0	2553
202	375
0	991
22	8
7	260
4	2
6	34
11	181
113	2
0	415
3	0
0	2
0	0
0	0
1	96
0	95
2	100
0	6
1	3
0	74
0	69
0	13
0	95
0	0
0	4
0	13
0	6
0	0
0	0
0	67
0	0
0	0
0	0
0	0
3	0
546	1935
7	107
0	2
0	1444
1	318
16	33
42	1892
0	1754
0	0
318	1
2	412
0	0
0	0
0	0
6	1
0	0
5	0
35	0
0	0
3	0
0	0
0	0
0	0
1	0
0	23
0	32
0	37
1	34
0	6
0	0
0	9
9	22
5	24
7	0
0	0
0	0
0	0
2	0
0	0
3	0
0	7
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
158	0
18	325
11	292
0	5
1	24
1	247
12	2
0	0
12	0
2	2
0	2
2	621
1	0
0	0
51	42
5	40
0	5
2	2
0	6
2011	4
14	10
0	7
0	1
0	1
0	3
0	0
0	3
0	3
7	262
0	266
1	279
31	3
0	200
17	215
8	272
0	10
10	27
5	218
73	14
46	17
0	4
0	0
0	5
197	52
0	24
0	21
0	148
3	148
20	26
0	69
0	13
0	35
0	118
0	29
0	128
0	81
0	1
0	36
0	11
0	36
0	123
0	3
0	130
0	74
0	25
2	0
0	1
0	1
0	1
0	0
0	0
0	0
19	36
0	36
3	0
0	0
0	1
0	1
0	0
0	0
0	0
2	0
0	0
0	0
216	541
0	264
10	251
0	169
73	289
6	77
6	38
18	0
0	4
80	392
226	73
0	66
0	132
0	5
13	158
58	156
0	41
0	133
3	39
0	26
1	276
0	16
395	14
7	30
24	14
4	11
3	7
0	3
0	0
1	66
5	1
5	10
0	0
1	50
0	0
3115	4030
0	261
14	585
176	89
7	5
6	3082
40	41
3	233
0	0
81	0
0	24
11	24
18	0
3	4
10	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
713	380
91	21
1	174
17	43
0	31
0	41
0	142
0	44
0	0
1	0
1	0
2	34
0	14
0	3
0	6
0	10
3	36
0	9
3	8
0	20
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	35
0	0
0	316
1	283
5	173
15	114
0	292
0	3
1	6
28	3
0	13
3	123
1	29
0	29
0	16
1	14
0	13
0	14
0	0
0	10
0	0
1	0
0	0
13	0
4	1983
0	1993
36	1011
18	0
7	13
3	73
14	535
58	478
80	91
35	76
0	22
48	0
34	0
0	0
15	0
41	0
0	0
279	0
71	1
0	0
0	0
3322	309
2	126
0	184
3	0
1115	30
6	27
26	0
178	0
0	0
0	0
0	0
0	0
1	0
0	19
1	19
2	10
0	9
0	0
0	0
0	3
0	3
2	0
0	0
0	0
3	0
19	0
8	29
0	13
7	4
7	16
2	0
0	48
0	2514
34	64
0	64
0	0
0	164
6	30
174	31
14	0
18	0
0	0
0	0
0	0
0	0
22	107
0	25
1	90
69	23
18	0
40	0
0	0
0	0
0	0
0	0
0	0
0	1469
2001	14419
20	7167
34	606
0	7846
16	4660
269	138
9	138
0	0
0	0
1	278
0	266
0	248
0	259
0	248
0	353
0	376
0	349
0	179
0	344
0	309
2	236
0	1
0	18
19	28
0	2
0	19
0	0
0	0
0	0
6	14
0	3
704	107
0	21
93	97
10	1
7	0
210	323
57	326
42	166
0	82
0	143
0	83
0	7
0	0
0	0
3	3
0	3
0	0
0	0
22	732
0	59
172	732
0	68
5	14
64	15
0	1
2	0
0	1
0	0
0	0
0	3
73	3
0	0
61	44
3	11
1	18
3	23
0	0
0	0
0	0
2	0
0	0
0	0
295	0
5	0
3	0
16	0
0	0
0	39
0	8
24	40
0	0
1	0
0	0
0	0
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	82
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
117	29
0	8
3	21
0	18
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
42	302
0	304
0	72
0	65
0	2
0	0
0	0
0	0
3	0
171	1128
0	1128
0	175
0	178
0	0
5	0
2	2
28	2
344	9
1	8
1	0
0	0
5	49
6	49
2	0
56	139
0	138
8	52
13	0
1	0
1	0
3	27
0	32
0	27
0	32
0	32
0	32
0	28
0	30
0	23
0	28
0	35
1	24
0	32
0	26
0	25
0	25
0	32
0	25
1	27
0	27
0	25
0	27
0	20
0	32
0	32
0	20
0	32
0	26
0	27
0	26
0	32
0	27
0	27
0	26
0	27
0	25
0	27
0	32
0	25
0	25
0	25
0	32
0	20
0	26
0	32
0	32
0	32
0	32
0	32
0	32
0	32
0	27
0	32
0	32
0	32
0	17
0	27
0	32
18	0
1	6
0	7
0	0
1	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
2	81
2	83
0	26
0	25
0	31
0	16
0	0
0	0
0	6
7	0
0	0
0	0
0	431
0	431
6	431
15	281
0	95
0	0
0	0
2	0
1	0
0	0
0	0
0	0
0	1
0	1
0	0
7	0
0	0
0	0
0	0
187	61
6	61
0	33
3	0
0	0
0	0
0	0
28	2
0	0
12	452
547	647
1	81
0	579
0	295
0	151
6	218
166	20
0	20
0	0
0	0
0	526
0	1956
0	2083
0	2072
9	976
164	2100
0	20
2	1199
202	466
5	0
0	0
0	2
0	4
0	0
0	0
2	2
0	3
0	2
0	0
0	0
0	17457
0	1380
36	22016
0	161911
0	71077
0	119011
3	92282
12	2365
4	314
0	79
215	2173
34	32
0	206
0	0
0	0
0	0
2	0
0	0
0	32
0	57
0	70
8	70
0	70
0	34
6	22
0	0
8	0
17	4
11	20
0	0
3	0
0	0
1	0
19	0
9	0
15	0
16	0
8	0
0	0
7	0
3	0
14	0
17	0
25	0
9	1
15	0
25	0
26	0
10	0
22	0
0	0
1	0
2	0
0	0
3	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	11
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	2281
0	2281
9	527
6	3
10	0
10	323
55	299
8	273
67	0
0	3
25	249
24	133
2	3
47	0
70	0
201	0
70	9514
123	5388
11	2
6	9911
0	9911
52	8649
0	0
0	0
0	0
0	6
0	4
0	4
0	4
3	4
2	7
0	7
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	147
0	0
0	0
2	9
13	6
10	3
0	0
0	2
0	0
3	0
138	22
1	0
0	0
2	0
2	0
0	0
0	0
0	0
2	0
0	0
116	22
1	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
119	15
3	15
25	1
0	0
24	0
0	0
3	7
0	7
4	0
1	0
0	7
35	11
0	249
0	239
5	8
0	1
3	242
0	134
2	4
4	120
135	26
2	26
10	1
16	0
0	0
0	285
3	333
0	37
0	29
0	33
0	36
0	79
841	89
0	6
1	14
0	23
0	12
2	26
0	2
0	12
0	2
2	0
12	12260
0	2189
0	195
0	156
0	1197
4	10841
0	12409
2	12400
0	29
7	12
576	71
82	1820
227	3171
0	11058
94	126
23	201
1778	3726
0	4520
28	78
0	189
17	135
1	0
0	0
0	0
25	0
0	0
8	0
7	0
1	0
0	0
0	261
5	0
8	0
56	0
401	0
0	0
101	206
8	185
0	0
699	155
43	0
0	36
0	74
5	126
1	6
0	83
0	0
60	0
384	280
14	190
6	117
89	2
8	50
0	0
6	0
0	2
0	2
1	2
0	2
1	2
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	0
2	0
0	0
1	0
0	0
27	26
0	8
0	0
0	28
3	6
0	2
0	6
0	0
0	0
0	0
45	0
0	2966
43	3048
11	308
0	194
0	229
0	12
0	136
2	159
7	0
359	978
5835	992
71	44
0	2
2	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1065	427
74	428
4	0
0	0
2	0
662	2884
23	1155
32	2781
4	17
0	80
2	484
6	0
7	1029
0	150
2	96
7	4
0	0
1795	322
176	321
0	13
0	2
0	0
0	11
12	54
2	88
0	87
2	109
2	143
0	137
57	0
0	137
0	0
0	0
0	0
0	0
0	1336
10	1416
0	761
20	773
7	80
2	47
0	25
133	48
0	0
0	0
0	1
0	0
0	1
3	17
68	252
32	236
1	243
0	235
4	3
0	2
22	2
4891	1281
15	1266
153	0
0	0
0	570
0	549
4	8
8	0
2	63
0	0
0	57
0	45
0	7
4	2
4	48
0	0
11	122
0	85
5	4
0	2
0	41
14	14
0	223
2	223
1	223
3	223
0	22
1	7
0	0
0	0
38	0
3	0
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
9	1558
2491	2107
2	68
88	16
6	0
0	1023
2064	298
0	5
24	31
0	221
0	173
0	1
3	52
0	0
0	0
0	0
0	0
0	0
38	26
0	1
0	7
0	18
0	0
0	0
0	4032
45	4032
87	503
3	74
9	97
0	59
2	115
0	99
0	0
123	1
143	3
2	0
0	0
0	47
0	43
0	48
0	71
7	71
2	47
0	69
0	0
0	9
1	0
0	5
0	0
0	0
1	0
0	15
0	15
3	15
0	0
0	6
302	729
59	6
21	576
0	602
0	679
0	523
0	139
0	542
0	308
0	311
0	282
0	34
0	0
0	0
0	0
2217	16
21	0
77	596
159	769
15	405
12	437
29	612
3	24
14	358
0	5508
120	5657
105	2717
0	2010
5	20
0	237
144	10
192	6
69	99
18	99
18	356
378	357
4	0
0	0
1	0
15	0
0	66
0	64
0	57
2	61
4	48
46	127
0	128
0	64
20	8
3	0
1	8
37	17
2	13
0	17
4	118
17	198
20	0
0	93
30	25
198	803
186	685
3	0
43	0
1	385
0	677
1	9
0	0
2	0
0	0
0	0
0	0
0	0
370	782
119	485
2	777
134	678
0	48
16	318
0	137
37	3
337	786
82	786
0	7
0	94
3	119
110	231
7	218
5	4
1	0
0	4
4	8
0	3
4	2
0	10
0	3
2	0
7	0
1	0
0	234
0	229
3	239
0	9
1	87
0	48
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
30	104
0	101
5	3
0	29
1	28
0	2
0	26
3	3
3	1
2	1
0	1
0	0
0	0
0	0
0	0
161	394
2	0
1	58
0	337
44	2
1	0
1	13
0	0
74	5
568	11
0	4
0	0
4	0
1293	6576
16	2891
29	4415
31	4519
2	322
3	1924
96	421
0	12
0	353
5	341
1	4
11	0
0	0
0	0
37	472
0	472
0	280
0	23
38	179
0	0
865	249
6	70
6	0
1	3
0	0
0	0
64	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
2	740
6	767
19	1
0	199
15	506
0	497
0	497
3	546
0	516
0	27
0	0
7	0
0	5
0	5
0	64
28	0
5	10
0	1
0	0
0	2
0	2
0	0
0	0
2	0
0	0
7	1315
56	1325
1	10
75	3
18	12
8	50
50	50
1	15
6	0
4	22
0	5
1	69
23	23
0	68
4	55
1	55
0	34
0	53
0	53
21	55
37	27
0	21
1	11
1	6
0	0
0	0
11	21
0	10
0	0
0	11
1	0
7010	3026
123	3018
51	0
2	0
81	2
1	1
32	651
9	628
30	23
94	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	2
0	0
0	2
0	1
0	2
0	1
0	0
0	1
0	3
0	4
2	6
0	3
0	0
0	2
0	0
0	3
0	0
0	2
0	3
0	0
0	3
0	0
1	0
0	0
0	3
0	1
0	0
3	0
0	3
4	0
1	0
0	81
12	81
0	0
0	0
0	1
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	0
37	519
26	253
44	355
152	132
0	166
0	199
15	110
0	0
19	1
0	0
1	0
0	1
0	0
0	0
0	792
15	812
57	16
0	52
0	4
8	143
20	121
0	15
0	0
7	0
437	5
145	298
2	298
0	2
0	271
2	0
0	0
0	0
0	0
2	0
0	0
0	0
0	7
0	48
832	138
4	33
0	111
0	13
59	0
45	0
4	0
0	0
0	0
0	0
10	0
98	445
1	361
24	110
5	85
0	1
4	3
2	3
2	12
0	0
0	0
0	0
0	0
0	0
27	0
2	0
27	2132
167	251
1	575
27	2137
0	1628
0	1557
0	259
14	320
11	21
0	0
0	0
2	0
0	0
42	7
0	7
0	58
0	47
0	46
2	55
0	43
7	52
0	52
0	1
1	1
0	4
1	2
0	1
0	10
0	4
0	20
10	246
2	229
0	187
2	123
0	44
1	15
5	0
1	359
8	0
23	363
0	4
89	7
24	489
7	489
2	30
0	15
11	75
1	75
4	0
0	0
0	0
0	0
0	0
0	0
28	424
0	151
0	364
0	15
0	0
0	296
129	2
5	0
0	0
16	12
0	0
1	0
0	0
0	0
93	1068
10822	2647
55	13
11	7
2	320
0	328
0	888
0	1
1416	474
28	43
17	426
0	10
173	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	442
33	388
4	68
0	68
0	261
3	0
40	171
4	37
0	8
0	0
0	730
0	0
1	0
3	0
6464	1247
303	1235
0	10
2	79
0	50
4	35
0	75
154	573
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
3	0
0	201
5	201
3	0
10	23
0	1
0	2
0	0
0	0
5	13
0	0
0	0
0	0
0	0
203	164
0	129
0	35
2	25
44	0
3	0
0	0
0	0
0	0
0	96
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
2	0
0	0
8	6
35	6
5	0
0	0
0	0
7	0
2	0
5	0
1817	1
2	0
0	0
22	302
0	266
0	274
20	263
0	282
5	99
0	41
1	41
2	0
47	70
3	0
11	5
0	5
1	0
0	0
0	0
16	0
139	2573
0	2502
1	2350
7	2487
21	15
0	38
13	0
5	241
9	248
1	0
4	273
0	20
34	213
0	0
18	24
32	0
49	0
0	0
0	0
0	0
0	64
10	64
1	5
0	9
0	460
0	0
3	0
0	832
0	1331
0	639
7	1153
8	163
1	638
15	8
16	193
0	1022
11	7
0	660
0	71
0	0
508	1807
1	1257
0	108
6	6
4	8
1	52
240	2891
70	1664
71	1644
0	54
2	280
1	146
123	135
50	106
690	29
39	216
6	75
0	0
0	0
12	1199
218	1230
0	264
0	67
0	16
0	0
1	0
0	0
0	0
2	118
1	100
0	100
0	52
9	36
0	38
47	83
0	37
2	12
43	0
736	4631
10	3581
84	890
32	2901
0	246
41	2360
109	0
0	0
507	169
0	143
30	66
0	20
0	28
0	13
69	0
0	210
0	61
135	214
0	0
0	23
12	6
0	0
31	660
4	660
0	660
0	72
0	65
0	65
0	62
0	5
0	5
0	0
0	0
0	0
35	124
1	121
16	44
1	36
0	13
0	12
1	5
9	3
0	0
18	15
317	36
0	191
0	232
0	245
11	158
0	51
126	83
3	211
0	197
9	84
1	784
0	0
0	0
46	950
27	313
0	257
4	58
3	0
0	39
0	0
0	0
0	0
6	7
4	0
0	0
3662	363
180	7
9	349
0	0
0	179
0	179
0	0
0	0
0	17
8	3
0	0
