UniqueCount	AmbigCount
0	0
0	0
0	12
1	7
6	9
0	0
6	0
1	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
80	22
1	21
13	12
0	0
0	0
32	348
0	256
17	291
0	203
31	99
0	4
2	118
0	80
6	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	48
10	520
184	1119
7	25
0	719
24	19
2	467
0	86
12	0
12	0
6	737
1214	1013
0	733
0	93
0	77
9	447
0	462
34	52
4	430
182	1633
2	1588
0	77
0	0
1	1
0	1
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	313
7	568
19	70
25	369
21	32
0	2
35	474
5	163
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
172	24
3	6
0	16
0	77
0	153
51	2856
2	217
0	8
0	1004
0	2300
27	371
0	871
4	1
0	245
1	2
2	24
4	161
25	0
0	339
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	23
0	0
0	0
0	0
0	0
1	0
757	1987
22	152
0	0
0	1274
0	364
14	23
12	1861
4	1675
0	0
96	0
0	73
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	6
0	6
2	5
0	1
0	0
0	0
0	4
0	4
1	0
0	0
0	0
0	2
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
112	0
101	1480
43	1284
0	21
0	59
2	1183
41	10
0	10
11	1
9	6
0	6
0	135
0	0
0	0
19	13
0	13
0	0
2	0
0	7
771	5
6	1
0	1
1	0
0	0
0	0
0	0
0	0
0	0
25	503
0	498
0	564
17	8
0	408
4	441
0	503
0	2
0	22
1	447
14	2
20	8
0	1
0	0
0	23
440	88
0	27
0	14
0	56
4	98
55	24
0	71
0	9
0	19
0	43
0	8
0	46
0	81
0	0
0	58
0	0
0	58
0	40
0	1
0	47
0	76
0	40
0	0
0	1
0	0
0	0
0	0
0	1
0	0
12	10
0	10
1	0
0	0
0	2
0	3
0	2
0	1
0	3
0	0
0	0
0	0
296	792
4	231
13	335
0	217
23	541
1	69
4	91
10	0
1	3
24	120
23	18
0	15
0	32
0	0
1	39
9	39
0	12
0	30
0	10
0	8
0	84
0	2
37	0
0	4
2	2
0	1
0	1
0	0
0	2
0	19
0	0
1	0
0	0
0	16
0	0
1202	1212
0	86
5	158
48	29
0	0
1	937
6	4
0	93
0	0
8	0
0	0
0	0
1	0
0	0
0	0
