UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	36
0	25
0	34
3	14
4	11
0	0
0	12
0	11
1	0
0	0
2	1
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	8
7	278
162	663
41	25
0	441
113	76
18	269
0	33
18	0
4	0
3	802
1845	1298
0	804
0	116
3	68
39	725
0	510
139	53
7	470
350	3639
2	3548
0	40
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	771
18	1274
37	210
174	821
60	70
1	3
1	993
47	384
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
182	26
2	2
0	24
1	123
0	246
145	6270
24	388
0	9
0	2021
7	5255
310	832
0	2165
66	19
17	500
13	4
35	35
17	329
175	2
0	589
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	25
0	0
0	0
0	0
0	0
1	0
1027	4012
23	187
0	20
1	2907
4	784
35	59
62	3928
0	3602
1	0
362	2
16	26032
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	87
0	90
0	98
0	75
0	13
0	2
0	28
18	35
30	40
13	0
0	0
2	0
0	0
8	0
0	0
4	0
0	8
0	0
0	0
0	0
0	0
0	1
2	0
4	0
0	0
0	0
0	0
0	0
0	0
5	0
541	1
92	1794
73	1663
0	33
6	129
4	1473
1	1
0	0
8	0
4	1
0	1
2	324
2	0
0	0
34	23
1	23
1	5
0	0
0	7
3386	6
12	4
0	4
5	1
1	1
0	0
0	0
0	0
0	0
49	597
0	580
1	613
107	2
4	425
21	449
0	596
0	10
5	37
3	478
51	6
62	20
0	0
0	0
0	25
507	122
2	46
0	21
0	105
3	159
76	53
0	104
0	12
0	27
0	82
0	20
0	92
0	111
0	0
0	76
0	11
0	77
0	92
0	1
0	94
0	104
0	46
4	1
0	1
0	2
1	1
0	2
0	0
0	0
12	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
296	809
0	339
12	385
0	315
58	496
4	113
0	27
7	0
1	2
74	333
230	66
0	57
0	189
1	11
8	260
109	278
0	56
0	204
6	58
0	29
0	252
0	12
382	17
7	26
34	8
2	4
13	0
0	0
0	1
0	39
3	0
3	8
2	1
3	31
0	0
2906	3809
0	195
9	491
119	74
4	1
5	3047
18	13
1	221
0	0
58	0
0	0
0	0
0	0
0	0
