UniqueCount	AmbigCount
0	0
0	0
13	38
8	29
21	19
0	0
9	0
10	0
3	0
0	0
6	0
0	0
5	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
4	41
0	29
3	34
2	20
2	9
0	0
1	10
0	9
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	19
11	247
125	448
10	18
0	235
79	65
18	239
1	21
19	0
5	0
3	1007
1966	1520
0	1010
0	123
5	92
62	777
8	579
107	33
4	516
332	3511
5	3421
0	80
1	0
1	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	993
14	1728
22	227
74	955
25	38
0	5
6	1353
31	445
0	0
0	0
0	0
5	0
76	67
1	24
0	67
6	32
0	0
0	0
2	0
0	0
0	0
1	3
287	11
0	1
0	10
0	56
0	150
87	3771
16	149
0	0
0	1265
0	3210
146	414
1	1241
21	3
12	328
5	2
5	17
9	214
121	3
0	505
15	0
2	0
0	0
0	1
0	78
0	78
0	78
0	0
1	2
0	54
2	51
0	5
0	78
0	3
0	0
0	4
0	6
1	0
0	0
0	34
0	0
0	0
0	0
0	0
0	0
699	2083
9	117
0	5
0	1417
0	427
19	27
40	2012
4	1833
0	0
274	1
2	469
0	0
0	0
1	0
11	0
1	0
0	0
15	0
1	0
5	0
0	0
1	0
0	0
0	0
0	38
0	38
0	44
0	28
0	6
0	0
0	12
6	18
4	18
11	0
0	0
2	0
2	1
13	0
0	0
2	0
0	24
0	0
0	0
0	0
0	0
0	5
1	0
0	0
5	0
1	0
0	0
0	0
0	0
3	0
104	3
24	209
11	192
0	1
0	6
1	162
7	7
0	4
6	4
0	9
0	6
0	1648
10	0
0	0
124	95
3	95
0	9
0	3
0	25
1984	0
5	3
0	2
4	0
0	0
0	1
0	0
0	1
0	1
6	285
0	292
0	298
22	0
0	232
3	245
6	299
0	10
4	27
2	227
28	9
18	21
0	0
0	0
0	5
200	83
1	21
0	8
0	128
4	166
54	18
3	83
0	1
0	25
0	106
0	25
0	107
0	93
0	1
0	67
0	9
0	69
1	107
0	2
0	109
0	88
0	32
4	0
0	3
0	4
0	2
1	2
0	1
0	0
18	48
0	48
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
1	0
0	0
364	795
3	255
10	331
0	232
70	520
12	72
6	44
19	0
0	2
83	311
159	77
0	64
0	145
0	10
5	190
52	202
0	38
1	147
2	38
0	21
7	231
0	17
186	9
7	13
18	3
1	4
4	0
0	1
0	1
0	34
4	0
2	3
3	0
2	36
0	0
2906	3408
0	169
19	436
125	69
1	0
8	2728
34	8
0	197
2	0
59	0
0	39
7	39
8	1
0	12
